game_id,game_date,home,away,home_pts,away_pts,winner
0022300167,2023-11-08,OKC,CLE,128,120,OKC
0022300168,2023-11-08,DAL,TOR,116,127,TOR
0022300169,2023-11-08,DEN,GSW,108,105,DEN
0022300170,2023-11-08,SAC,POR,121,118,SAC
0022300171,2023-11-09,IND,MIL,126,124,IND
0022300172,2023-11-09,ORL,ATL,119,120,ATL
0022300008,2023-11-10,DET,PHI,106,114,PHI
0022300009,2023-11-10,WAS,CHO,117,124,CHO
0022300010,2023-11-10,BOS,BRK,121,107,BOS
0022300011,2023-11-10,HOU,NOP,104,101,HOU
0022300012,2023-11-10,MEM,UTA,121,127,UTA
0022300013,2023-11-10,SAS,MIN,110,117,MIN
0022300014,2023-11-10,DAL,LAC,144,126,DAL
0022300015,2023-11-10,PHO,LAL,119,122,LAL
0022300016,2023-11-10,SAC,OKC,105,98,SAC
0022300173,2023-11-11,ORL,MIL,112,97,ORL
0022300174,2023-11-11,BOS,TOR,117,94,BOS
0022300175,2023-11-11,ATL,MIA,109,117,MIA
0022300176,2023-11-11,GSW,CLE,110,118,CLE
0022300177,2023-11-12,NYK,CHO,129,107,NYK
0022300178,2023-11-12,BRK,WAS,102,94,BRK
0022300179,2023-11-12,LAC,MEM,101,105,MEM
0022300180,2023-11-12,PHI,IND,137,126,PHI
0022300181,2023-11-12,CHI,DET,119,108,CHI
0022300182,2023-11-12,HOU,DEN,107,104,HOU
0022300183,2023-11-12,NOP,DAL,124,136,DAL
0022300184,2023-11-12,SAS,MIA,113,118,MIA
0022300185,2023-11-12,PHO,OKC,99,111,OKC
0022300186,2023-11-12,GSW,MIN,110,116,MIN
0022300187,2023-11-12,LAL,POR,116,110,LAL
0022300188,2023-11-13,BOS,NYK,114,98,BOS
0022300189,2023-11-13,TOR,WAS,111,107,TOR
0022300190,2023-11-13,MIL,CHI,118,109,MIL
0022300191,2023-11-13,SAC,CLE,132,120,SAC
0022300017,2023-11-14,CHO,MIA,105,111,MIA
0022300018,2023-11-14,DET,ATL,120,126,ATL
0022300019,2023-11-14,PHI,IND,126,132,IND
0022300020,2023-11-14,BRK,ORL,124,104,BRK
0022300021,2023-11-14,OKC,SAS,123,87,OKC
0022300022,2023-11-14,NOP,DAL,131,110,NOP
0022300023,2023-11-14,UTA,POR,115,99,UTA
0022300024,2023-11-14,DEN,LAC,111,108,DEN
0022300025,2023-11-14,GSW,MIN,101,104,MIN
0022300026,2023-11-14,LAL,MEM,134,107,LAL
0022300192,2023-11-15,WAS,DAL,117,130,DAL
0022300193,2023-11-15,ATL,NYK,114,116,NYK
0022300194,2023-11-15,PHI,BOS,107,117,BOS
0022300195,2023-11-15,TOR,MIL,112,128,MIL
0022300196,2023-11-15,CHI,ORL,94,96,ORL
0022300197,2023-11-15,PHO,MIN,133,115,PHO
0022300198,2023-11-15,LAL,SAC,110,125,SAC
0022300199,2023-11-15,POR,CLE,95,109,CLE
0022300200,2023-11-16,MIA,BRK,122,115,MIA
0022300201,2023-11-16,GSW,OKC,109,128,OKC
0022300027,2023-11-17,CHO,MIL,99,130,MIL
0022300028,2023-11-17,WAS,NYK,99,120,NYK
0022300029,2023-11-17,ATL,PHI,116,126,PHI
0022300030,2023-11-17,CLE,DET,108,100,CLE
0022300031,2023-11-17,TOR,BOS,105,108,BOS
0022300032,2023-11-17,SAS,SAC,120,129,SAC
0022300033,2023-11-17,CHI,ORL,97,103,ORL
0022300034,2023-11-17,NOP,DEN,115,110,NOP
0022300035,2023-11-17,UTA,PHO,128,131,PHO
0022300036,2023-11-17,POR,LAL,95,107,LAL
0022300037,2023-11-17,LAC,HOU,106,100,LAC
0022300202,2023-11-18,CHO,NYK,108,122,NYK
0022300203,2023-11-18,NOP,MIN,120,121,MIN
0022300204,2023-11-18,CHI,MIA,102,97,CHI
0022300205,2023-11-18,MIL,DAL,132,125,MIL
0022300206,2023-11-18,SAS,MEM,108,120,MEM
0022300207,2023-11-18,GSW,OKC,123,130,OKC
0022300208,2023-11-19,BRK,PHI,99,121,PHI
0022300209,2023-11-19,IND,ORL,116,128,ORL
0022300210,2023-11-19,CLE,DEN,121,109,CLE
0022300211,2023-11-19,TOR,DET,142,113,TOR
0022300212,2023-11-19,DAL,SAC,113,129,SAC
0022300213,2023-11-19,MEM,BOS,100,102,BOS
0022300214,2023-11-19,UTA,PHO,137,140,PHO
0022300215,2023-11-19,POR,OKC,91,134,OKC
0022300216,2023-11-19,LAL,HOU,105,104,LAL
0022300217,2023-11-20,CHO,BOS,121,118,CHO
0022300218,2023-11-20,DET,DEN,103,107,DEN
0022300219,2023-11-20,WAS,MIL,129,142,MIL
0022300220,2023-11-20,CHI,MIA,100,118,MIA
0022300221,2023-11-20,MIN,NYK,117,100,MIN
0022300222,2023-11-20,NOP,SAC,129,93,NOP
0022300223,2023-11-20,SAS,LAC,99,124,LAC
0022300224,2023-11-20,GSW,HOU,121,116,GSW
0022300038,2023-11-21,ORL,TOR,126,107,ORL
0022300039,2023-11-21,ATL,IND,152,157,IND
0022300040,2023-11-21,PHI,CLE,119,122,CLE
0022300041,2023-11-21,PHO,POR,120,107,PHO
0022300042,2023-11-21,LAL,UTA,131,99,LAL
0022300225,2023-11-22,CHO,WAS,117,114,CHO
0022300226,2023-11-22,ORL,DEN,124,119,ORL
0022300227,2023-11-22,ATL,BRK,147,145,ATL
0022300228,2023-11-22,BOS,MIL,119,116,BOS
0022300229,2023-11-22,CLE,MIA,96,129,MIA
0022300230,2023-11-22,IND,TOR,131,132,TOR
0022300231,2023-11-22,HOU,MEM,111,91,HOU
0022300232,2023-11-22,MIN,PHI,112,99,MIN
0022300233,2023-11-22,NOP,SAC,117,112,NOP
0022300234,2023-11-22,OKC,CHI,116,102,OKC
0022300235,2023-11-22,SAS,LAC,102,109,LAC
0022300236,2023-11-22,PHO,GSW,123,115,PHO
0022300237,2023-11-22,POR,UTA,121,105,POR
0022300238,2023-11-22,LAL,DAL,101,104,DAL
0022300043,2023-11-24,ORL,BOS,113,96,ORL
0022300044,2023-11-24,MEM,PHO,89,110,PHO
0022300045,2023-11-24,NYK,MIA,100,98,NYK
0022300046,2023-11-24,TOR,CHI,121,108,TOR
0022300047,2023-11-24,IND,DET,136,113,IND
0022300048,2023-11-24,HOU,DEN,105,86,HOU
0022300049,2023-11-24,MIL,WAS,131,128,MIL
0022300050,2023-11-24,MIN,SAC,111,124,SAC
0022300051,2023-11-24,GSW,SAS,118,112,GSW
0022300052,2023-11-24,LAC,NOP,106,116,NOP
0022300239,2023-11-25,OKC,PHI,123,127,PHI
0022300240,2023-11-25,BRK,MIA,112,97,BRK
0022300241,2023-11-25,WAS,ATL,108,136,ATL
0022300242,2023-11-25,CLE,LAL,115,121,LAL
0022300243,2023-11-25,UTA,NOP,105,100,UTA
0022300244,2023-11-25,LAC,DAL,107,88,LAC
0022300245,2023-11-26,MIL,POR,108,102,MIL
0022300246,2023-11-26,BOS,ATL,113,103,BOS
0022300247,2023-11-26,NYK,PHO,113,116,PHO
0022300248,2023-11-26,ORL,CHO,130,117,ORL
0022300249,2023-11-26,MEM,MIN,97,119,MIN
0022300250,2023-11-26,BRK,CHI,118,109,BRK
0022300251,2023-11-26,CLE,TOR,105,102,CLE
0022300252,2023-11-26,DEN,SAS,132,120,DEN
0022300253,2023-11-27,DET,WAS,107,126,WAS
0022300254,2023-11-27,IND,POR,110,114,POR
0022300255,2023-11-27,PHI,LAL,138,94,PHI
0022300256,2023-11-27,UTA,NOP,114,112,UTA
0022300257,2023-11-27,LAC,DEN,104,113,DEN
0022300053,2023-11-28,BOS,CHI,124,97,BOS
0022300054,2023-11-28,BRK,TOR,115,103,BRK
0022300055,2023-11-28,CLE,ATL,128,105,CLE
0022300056,2023-11-28,MIA,MIL,124,131,MIL
0022300057,2023-11-28,NYK,CHO,115,91,NYK
0022300058,2023-11-28,MIN,OKC,106,103,MIN
0022300059,2023-11-28,DAL,HOU,121,115,DAL
0022300060,2023-11-28,SAC,GSW,124,123,SAC
0022300258,2023-11-29,DET,LAL,107,133,LAL
0022300259,2023-11-29,ORL,WAS,139,120,ORL
0022300260,2023-11-29,TOR,PHO,112,105,TOR
0022300261,2023-11-29,MEM,UTA,105,91,MEM
0022300262,2023-11-29,NOP,PHI,124,114,NOP
0022300263,2023-11-29,DEN,HOU,134,124,DEN
0022300264,2023-11-29,SAC,LAC,117,131,LAC
0022300265,2023-11-30,CLE,POR,95,103,POR
0022300266,2023-11-30,BRK,CHO,128,129,CHO
0022300267,2023-11-30,MIA,IND,142,132,MIA
0022300268,2023-11-30,NYK,DET,118,112,NYK
0022300269,2023-11-30,CHI,MIL,120,113,CHI
0022300270,2023-11-30,MIN,UTA,101,90,MIN
0022300271,2023-11-30,OKC,LAL,133,110,OKC
0022300272,2023-11-30,SAS,ATL,135,137,ATL
0022300273,2023-11-30,GSW,LAC,120,114,GSW
0022300274,2023-12-01,ORL,WAS,130,125,ORL
0022300275,2023-12-01,BOS,PHI,125,119,BOS
0022300276,2023-12-01,TOR,NYK,106,119,NYK
0022300277,2023-12-01,DAL,MEM,94,108,MEM
0022300278,2023-12-01,NOP,SAS,121,106,NOP
0022300279,2023-12-01,PHO,DEN,111,119,DEN
0022300280,2023-12-02,LAC,GSW,113,112,LAC
0022300281,2023-12-02,CHO,MIN,117,123,MIN
0022300282,2023-12-02,BRK,ORL,129,101,BRK
0022300283,2023-12-02,DET,CLE,101,110,CLE
0022300284,2023-12-02,MIA,IND,129,144,IND
0022300285,2023-12-02,CHI,NOP,124,118,CHI
0022300286,2023-12-02,MIL,ATL,132,121,MIL
0022300287,2023-12-02,DAL,OKC,120,126,OKC
0022300288,2023-12-02,PHO,MEM,116,109,PHO
0022300289,2023-12-02,UTA,POR,118,113,UTA
0022300290,2023-12-02,SAC,DEN,123,117,SAC
0022300291,2023-12-02,LAL,HOU,107,97,LAL
0022301202,2023-12-04,IND,BOS,122,112,IND
0022301204,2023-12-04,SAC,NOP,117,127,NOP
0022301201,2023-12-05,MIL,NYK,146,122,MIL
0022301203,2023-12-05,LAL,PHO,106,103,LAL
0022301205,2023-12-06,CLE,ORL,121,111,CLE
0022301206,2023-12-06,DET,MEM,102,116,MEM
0022301207,2023-12-06,TOR,MIA,103,112,MIA
0022301208,2023-12-06,WAS,PHI,126,131,PHI
0022301209,2023-12-06,ATL,BRK,113,114,BRK
0022301210,2023-12-06,MIN,SAS,102,94,MIN
0022301211,2023-12-06,CHI,CHO,111,100,CHI
0022301212,2023-12-06,HOU,OKC,110,101,HOU
0022301213,2023-12-06,DAL,UTA,147,97,DAL
0022301214,2023-12-06,GSW,POR,110,106,GSW
0022301215,2023-12-06,LAC,DEN,111,102,LAC
0022301229,2023-12-07,MIL,IND,119,128,IND
0022301230,2023-12-07,LAL,NOP,133,89,LAL
0022301216,2023-12-08,CHO,TOR,119,116,CHO
0022301217,2023-12-08,ORL,DET,123,91,ORL
0022301218,2023-12-08,PHI,ATL,125,114,PHI
0022301219,2023-12-08,BRK,WAS,124,97,BRK
0022301220,2023-12-08,MIA,CLE,99,111,CLE
0022301221,2023-12-08,MEM,MIN,103,127,MIN
0022301222,2023-12-08,OKC,GSW,138,136,OKC
0022301223,2023-12-08,SAS,CHI,112,121,CHI
0022301224,2023-12-08,DEN,HOU,106,114,HOU
0022301225,2023-12-08,UTA,LAC,103,117,LAC
0022301226,2023-12-08,POR,DAL,112,125,DAL
0022301227,2023-12-08,BOS,NYK,133,123,BOS
0022301228,2023-12-08,PHO,SAC,106,114,SAC
0022300292,2023-12-11,CHO,MIA,114,116,MIA
0022300293,2023-12-11,DET,IND,123,131,IND
0022300294,2023-12-11,ORL,CLE,104,94,ORL
0022300295,2023-12-11,PHI,WAS,146,101,PHI
0022300296,2023-12-11,ATL,DEN,122,129,DEN
0022300297,2023-12-11,NYK,TOR,136,130,NYK
0022300298,2023-12-11,HOU,SAS,93,82,HOU
0022300299,2023-12-11,MEM,DAL,113,120,DAL
0022300300,2023-12-11,MIL,CHI,133,129,MIL
0022300301,2023-12-11,NOP,MIN,121,107,NOP
0022300302,2023-12-11,OKC,UTA,134,120,OKC
0022300303,2023-12-11,SAC,BRK,131,118,SAC
0022300304,2023-12-11,LAC,POR,132,127,LAC
0022300305,2023-12-12,BOS,CLE,120,113,BOS
0022300306,2023-12-12,DAL,LAL,127,125,DAL
0022300307,2023-12-12,CHI,DEN,106,114,DEN
0022300308,2023-12-12,PHO,GSW,119,116,PHO
0022300309,2023-12-12,LAC,SAC,119,99,LAC
0022300310,2023-12-13,DET,PHI,111,129,PHI
0022300311,2023-12-13,WAS,NOP,122,142,NOP
0022300312,2023-12-13,MIA,CHO,115,104,MIA
0022300313,2023-12-13,TOR,ATL,135,128,TOR
0022300314,2023-12-13,HOU,MEM,117,104,HOU
0022300315,2023-12-13,MIL,IND,140,126,MIL
0022300316,2023-12-13,SAS,LAL,119,122,LAL
0022300317,2023-12-13,PHO,BRK,112,116,BRK
0022300318,2023-12-13,UTA,NYK,117,113,UTA
0022300319,2023-12-14,BOS,CLE,116,107,BOS
0022300320,2023-12-14,MIA,CHI,116,124,CHI
0022300321,2023-12-14,DAL,MIN,101,119,MIN
0022300322,2023-12-14,DEN,BRK,124,101,DEN
0022300323,2023-12-14,POR,UTA,114,122,UTA
0022300324,2023-12-14,SAC,OKC,128,123,SAC
0022300325,2023-12-14,LAC,GSW,121,113,LAC
0022300326,2023-12-15,CHO,NOP,107,112,NOP
0022300327,2023-12-15,PHI,DET,124,92,PHI
0022300328,2023-12-15,WAS,IND,137,123,WAS
0022300329,2023-12-15,BOS,ORL,128,111,BOS
0022300330,2023-12-15,TOR,ATL,104,125,ATL
0022300331,2023-12-15,SAS,LAL,129,115,SAS
0022300332,2023-12-15,MEM,HOU,96,103,HOU
0022300333,2023-12-15,PHO,NYK,122,139,NYK
0022300334,2023-12-16,MIL,DET,146,114,MIL
0022300335,2023-12-16,CHO,PHI,82,135,PHI
0022300336,2023-12-16,CLE,ATL,127,119,CLE
0022300337,2023-12-16,MIA,CHI,118,116,MIA
0022300338,2023-12-16,MIN,IND,127,109,MIN
0022300339,2023-12-16,GSW,BRK,124,120,GSW
0022300340,2023-12-16,DEN,OKC,117,118,OKC
0022300341,2023-12-16,POR,DAL,120,131,DAL
0022300342,2023-12-16,SAC,UTA,125,104,SAC
0022300343,2023-12-16,LAC,NYK,144,122,LAC
0022300344,2023-12-17,BOS,ORL,114,97,BOS
0022300345,2023-12-17,SAS,NOP,110,146,NOP
0022300346,2023-12-17,MIL,HOU,128,119,MIL
0022300347,2023-12-17,PHO,WAS,112,108,PHO
0022300348,2023-12-17,POR,GSW,114,118,GSW
0022300349,2023-12-18,CLE,HOU,135,130,CLE
0022300350,2023-12-18,IND,LAC,127,151,LAC
0022300351,2023-12-18,PHI,CHI,104,108,CHI
0022300352,2023-12-18,ATL,DET,130,124,ATL
0022300353,2023-12-18,MIA,MIN,108,112,MIN
0022300354,2023-12-18,TOR,CHO,114,99,TOR
0022300355,2023-12-18,OKC,MEM,116,97,OKC
0022300356,2023-12-18,DEN,DAL,130,104,DEN
0022300357,2023-12-18,UTA,BRK,125,108,UTA
0022300358,2023-12-18,SAC,WAS,143,131,SAC
0022300359,2023-12-18,LAL,NYK,109,114,NYK
0022300360,2023-12-19,NOP,MEM,113,115,MEM
0022300361,2023-12-19,MIL,SAS,132,119,MIL
0022300362,2023-12-19,GSW,BOS,132,126,GSW
0022300363,2023-12-19,POR,PHO,109,104,POR
0022300364,2023-12-20,CLE,UTA,124,116,CLE
0022300365,2023-12-20,IND,CHO,144,113,IND
0022300366,2023-12-20,ORL,MIA,106,115,MIA
0022300367,2023-12-20,PHI,MIN,127,113,PHI
0022300368,2023-12-20,BRK,NYK,102,121,NYK
0022300369,2023-12-20,TOR,DEN,104,113,DEN
0022300370,2023-12-20,CHI,LAL,124,108,CHI
0022300371,2023-12-20,HOU,ATL,127,134,ATL
0022300372,2023-12-20,DAL,LAC,111,120,LAC
0022300373,2023-12-20,SAC,BOS,119,144,BOS
0022300374,2023-12-21,DET,UTA,111,119,UTA
0022300375,2023-12-21,CLE,NOP,104,123,NOP
0022300376,2023-12-21,CHI,SAS,114,95,CHI
0022300377,2023-12-21,MEM,IND,116,103,MEM
0022300378,2023-12-21,MIL,ORL,118,114,MIL
0022300379,2023-12-21,OKC,LAC,134,115,OKC
0022300380,2023-12-21,MIN,LAL,118,111,MIN
0022300381,2023-12-21,POR,WAS,117,118,WAS
0022300382,2023-12-22,PHI,TOR,121,111,PHI
0022300383,2023-12-22,BRK,DEN,117,122,DEN
0022300384,2023-12-22,MIA,ATL,122,113,MIA
0022300385,2023-12-22,HOU,DAL,122,96,HOU
0022300386,2023-12-22,GSW,WAS,129,118,GSW
0022300387,2023-12-22,SAC,PHO,120,105,SAC
0022300388,2023-12-23,NYK,MIL,111,130,MIL
0022300389,2023-12-23,LAC,BOS,108,145,BOS
0022300390,2023-12-23,CHO,DEN,95,102,DEN
0022300391,2023-12-23,IND,ORL,110,117,ORL
0022300392,2023-12-23,NOP,HOU,104,106,HOU
0022300393,2023-12-23,ATL,MEM,119,125,MEM
0022300394,2023-12-23,BRK,DET,126,115,BRK
0022300395,2023-12-23,TOR,UTA,119,126,UTA
0022300396,2023-12-23,CHI,CLE,95,109,CLE
0022300397,2023-12-23,OKC,LAL,120,129,LAL
0022300398,2023-12-23,DAL,SAS,144,119,DAL
0022300399,2023-12-23,GSW,POR,126,106,GSW
0022300400,2023-12-23,SAC,MIN,98,110,MIN
0022300401,2023-12-25,NYK,MIL,129,122,NYK
0022300402,2023-12-25,DEN,GSW,120,114,DEN
0022300403,2023-12-25,LAL,BOS,115,126,BOS
0022300404,2023-12-25,MIA,PHI,119,113,MIA
0022300405,2023-12-25,PHO,DAL,114,128,DAL
0022300406,2023-12-26,DET,BRK,112,118,BRK
0022300407,2023-12-26,WAS,ORL,119,127,ORL
0022300408,2023-12-26,CHI,ATL,118,113,CHI
0022300409,2023-12-26,HOU,IND,117,123,IND
0022300410,2023-12-26,NOP,MEM,115,116,MEM
0022300411,2023-12-26,OKC,MIN,129,106,OKC
0022300412,2023-12-26,SAS,UTA,118,130,UTA
0022300413,2023-12-26,POR,SAC,130,113,POR
0022300414,2023-12-26,LAC,CHO,113,104,LAC
0022300415,2023-12-27,ORL,PHI,92,112,PHI
0022300416,2023-12-27,WAS,TOR,102,132,TOR
0022300417,2023-12-27,BRK,MIL,122,144,MIL
0022300418,2023-12-27,HOU,PHO,113,129,PHO
0022300419,2023-12-27,OKC,NYK,129,120,OKC
0022300420,2023-12-27,DAL,CLE,110,113,CLE
0022300421,2023-12-28,BOS,DET,128,122,BOS
0022300422,2023-12-28,CHI,IND,104,120,IND
0022300423,2023-12-28,MIN,DAL,118,110,MIN
0022300424,2023-12-28,NOP,UTA,112,105,NOP
0022300425,2023-12-28,DEN,MEM,142,105,DEN
0022300426,2023-12-28,GSW,MIA,102,114,MIA
0022300427,2023-12-28,POR,SAS,105,118,SAS
0022300428,2023-12-28,LAL,CHO,133,112,LAL
0022300429,2023-12-29,ORL,NYK,117,108,ORL
0022300430,2023-12-29,WAS,BRK,110,104,WAS
0022300431,2023-12-29,ATL,SAC,110,117,SAC
0022300432,2023-12-29,BOS,TOR,120,118,BOS
0022300433,2023-12-29,CLE,MIL,111,119,MIL
0022300434,2023-12-29,HOU,PHI,127,131,PHI
0022300435,2023-12-29,DEN,OKC,93,119,OKC
0022300436,2023-12-29,PHO,CHO,133,119,PHO
0022300437,2023-12-29,POR,SAS,134,128,POR
0022300438,2023-12-29,LAC,MEM,117,106,LAC
0022300439,2023-12-30,UTA,MIA,117,109,UTA
0022300440,2023-12-30,DET,TOR,129,127,DET
0022300441,2023-12-30,IND,NYK,140,126,IND
0022300442,2023-12-30,CHI,PHI,105,92,CHI
0022300443,2023-12-30,MIN,LAL,108,106,MIN
0022300444,2023-12-30,GSW,DAL,122,132,DAL
0022300445,2023-12-31,WAS,ATL,126,130,ATL
0022300446,2023-12-31,NOP,LAL,129,109,NOP
0022300447,2023-12-31,OKC,BRK,124,108,OKC
0022300448,2023-12-31,SAS,BOS,101,134,BOS
0022300449,2023-12-31,MEM,SAC,92,123,SAC
0022300450,2023-12-31,PHO,ORL,112,107,PHO
0022300451,2024-01-01,NYK,MIN,112,106,NYK
0022300452,2024-01-01,TOR,CLE,124,121,TOR
0022300453,2024-01-01,HOU,DET,136,113,HOU
0022300454,2024-01-01,MIL,IND,113,122,IND
0022300455,2024-01-01,DEN,CHO,111,93,DEN
0022300456,2024-01-01,PHO,POR,109,88,PHO
0022300457,2024-01-01,UTA,DAL,127,90,UTA
0022300458,2024-01-01,LAC,MIA,121,104,LAC
0022300459,2024-01-02,PHI,CHI,110,97,PHI
0022300460,2024-01-02,MEM,SAS,106,98,MEM
0022300461,2024-01-02,NOP,BRK,112,85,NOP
0022300462,2024-01-02,OKC,BOS,127,123,OKC
0022300463,2024-01-02,GSW,ORL,121,115,GSW
0022300464,2024-01-02,SAC,CHO,104,111,CHO
0022300465,2024-01-03,CLE,WAS,140,101,CLE
0022300466,2024-01-03,IND,MIL,142,130,IND
0022300467,2024-01-03,ATL,OKC,141,138,ATL
0022300468,2024-01-03,NYK,CHI,116,100,NYK
0022300469,2024-01-03,HOU,BRK,112,101,HOU
0022300470,2024-01-03,MEM,TOR,111,116,TOR
0022300471,2024-01-03,MIN,NOP,106,117,NOP
0022300472,2024-01-03,DAL,POR,126,97,DAL
